29117,"EGCL","small_airport","Fenland Airfield",52.739200592,-0.0297219995409,8,"EU","GB","GB-ENG","Spalding","no","EGCL",,,,"https://en.wikipedia.org/wiki/Fenland_Airfield",
29120,"EGCS","small_airport","Sturgate Airfield",53.381099700927734,-0.6852779984474182,58,"EU","GB","GB-ENG","Lincoln","no","EGCS",,,"http://www.lincolnaeroclub.co.uk/airfield.html","https://en.wikipedia.org/wiki/Sturgate_Airfield","RAF Sturgate"
29121,"EGCT","small_airport","Tilstock Airfield",52.93080139160156,-2.646389961242676,301,"EU","GB","GB-ENG","Whitchurch","no","EGCT",,,,"https://en.wikipedia.org/wiki/Tilstock_Airfield","RAF Whitchurch Heath, RAF Tilstock"
29122,"EGCV","small_airport","Sleap Airport",52.833900451699996,-2.77167010307,275,"EU","GB","GB-ENG","Shrewsbury","no","EGCV",,,"http://www.shropshireaeroclub.com/","https://en.wikipedia.org/wiki/Sleap_Airfield","RAF Sleap"
2402,"EGCW","small_airport","Welshpool Airport",52.62860107421875,-3.153330087661743,233,"EU","GB","GB-WLS","Welshpool","no","EGCW",,,"http://www.welshpoolairport.co.uk/","https://en.wikipedia.org/wiki/Welshpool_Airport","Mid-Wales"
2403,"EGDC","medium_airport","Royal Marines Base Chivenor Airport",51.08720016479492,-4.1503400802612305,27,"EU","GB","GB-ENG","Chivenor","no","EGDC",,,,"https://en.wikipedia.org/wiki/Royal_Marines_Base_Chivenor",
29701,"EGDD","small_airport","Bicester Airfield",51.91669845581055,-1.1319400072097778,266,"EU","GB","GB-ENG","Bicester","no","EGDD",,,,"https://en.wikipedia.org/wiki/Bicester_Airfield","RAF Bicester"
29123,"EGDJ","small_airport","Upavon Aerodrome",51.2862014771,-1.7820199728,574,"EU","GB","GB-ENG","Upavon","no","EGDJ","UPV",,,"https://en.wikipedia.org/wiki/RAF_Upavon","RAF Upavon, Trenchard Lines, Salisbury Plain"
2406,"EGDM","medium_airport","MoD Boscombe Down Airport",51.152199,-1.74741,407,"EU","GB","GB-ENG","Amesbury","no","EGDM",,,,"https://en.wikipedia.org/wiki/MoD_Boscombe_Down","RAF Boscombe Down"
29124,"EGDN","small_airport","Netheravon Airfield",51.247200012200004,-1.7542500495900002,456,"EU","GB","GB-ENG","Netheravon","no","EGDN",,,,,
2407,"EGDO","small_airport","RNAS Predannack Air Base",50.001202,-5.23083,295,"EU","GB","GB-ENG","Predannack Wollas","no","EGDO",,,,"https://en.wikipedia.org/wiki/Predannack_Airfield",
29125,"EGDP","heliport","RNAS Portland Heliport",50.56809997558594,-2.4497199058532715,,"EU","GB","GB-ENG","Portland","no","EGDP",,,,,
2408,"EGDR","medium_airport","RNAS Culdrose",50.08610153198242,-5.255710124969482,267,"EU","GB","GB-ENG","Helston","no","EGDR",,,,"https://en.wikipedia.org/wiki/RNAS_Culdrose_(HMS_Seahawk)",
307906,"EGDV","small_airport","Hullavington Airfield",51.526732,-2.141555,327,"EU","GB","GB-ENG","Hullavington","no","EGDV",,,,"https://en.wikipedia.org/wiki/RAF_Hullavington","RAF Hullavington"
30133,"EGDW","small_airport","Merryfield RNAS Air Base",50.962502,-2.93556,151,"EU","GB","GB-ENG","Ilminster","no","EGDW",,,,"https://en.wikipedia.org/wiki/RNAS_Merryfield","RAF Merryfield, RAF Isle Abbots, HMS Heron"
2409,"EGDX","medium_airport","St. Athan Airport",51.4048,-3.43575,163,"EU","GB","GB-WLS","St. Athan","no","EGSY",,,,"https://en.wikipedia.org/wiki/MOD_St_Athan",
2410,"EGDY","medium_airport","RNAS Yeovilton",51.0093994140625,-2.638819932937622,75,"EU","GB","GB-ENG","Yeovil","no","EGDY","YEO",,,"https://en.wikipedia.org/wiki/RNAS_Yeovilton_(HMS_Heron)",
44410,"EGEA","heliport","Culter Heliport",57.1198600605,-2.32116490602,300,"EU","GB","GB-SCT",,"no","EGEA",,,"http://www.hjshelicopters.co.uk/Culter%20Helipad.html",,
2411,"EGEC","medium_airport","Campbeltown Airport",55.437198638916016,-5.686389923095703,42,"EU","GB","GB-SCT","Campbeltown","yes","EGEC","CAL",,"http://www.hial.co.uk/campbeltown-airport.html","https://en.wikipedia.org/wiki/Campbeltown_Airport","Kintyre, RAF Machrihanish, Kinlochkilkerran"
29126,"EGED","medium_airport","Eday Airport",59.19060134887695,-2.7722198963165283,10,"EU","GB","GB-SCT","Eday","yes","EGED","EOI",,,"https://en.wikipedia.org/wiki/Eday_Airport","London Airport"
29127,"EGEF","small_airport","Fair Isle Airport",59.535801,-1.62806,223,"EU","GB","GB-SCT","Fair Isle","yes","EGEF","FIE",,"http://www.fairisle.org.uk/egef/index.htm","https://en.wikipedia.org/wiki/Fair_Isle_Airport",
43213,"EGEG","heliport","Glasgow City Heliport",55.86138916015625,-4.2969441413879395,,"EU","GB","GB-SCT","Glasgow","no","EGEG",,,"http://www.bondairservices.com/","https://en.wikipedia.org/wiki/Glasgow_City_Heliport",
44408,"EGEL","small_airport","Coll Airport",56.6018981934,-6.61778020859,21,"EU","GB","GB-SCT","Coll Island","no","EGEL","COL",,,,
29129,"EGEN","small_airport","North Ronaldsay Airport",59.3675003052,-2.43443989754,40,"EU","GB","GB-SCT","North Ronaldsay","yes","EGEN","NRL",,,"https://en.wikipedia.org/wiki/North_Ronaldsay_Airport",
2412,"EGEO","small_airport","Oban Airport",56.4635009765625,-5.399670124053955,20,"EU","GB","GB-SCT","North Connel","no","EGEO","OBN",,,"https://en.wikipedia.org/wiki/Oban_Airport",
29130,"EGEP","small_airport","Papa Westray Airport",59.351699829100006,-2.9002799987800003,91,"EU","GB","GB-SCT","Papa Westray","yes","EGEP","PPW",,,"https://en.wikipedia.org/wiki/Papa_Westray_Airport","Papay"
29131,"EGER","small_airport","Stronsay Airport",59.1553001404,-2.64139008522,39,"EU","GB","GB-SCT","Stronsay","yes","EGER","SOY",,,,
29132,"EGES","small_airport","Sanday Airport",59.250301361083984,-2.576669931411743,68,"EU","GB","GB-SCT","Sanday","yes","EGES","NDY",,,,
29133,"EGET","small_airport","Lerwick / Tingwall Airport",60.192199707,-1.24361002445,43,"EU","GB","GB-SCT","Lerwick","yes","EGET","LWK",,,"https://en.wikipedia.org/wiki/Tingwall_Airport",
29134,"EGEW","small_airport","Westray Airport",59.3502998352,-2.95000004768,29,"EU","GB","GB-SCT","Westray","yes","EGEW","WRY",,,"https://en.wikipedia.org/wiki/Westray_Airport",
44409,"EGEY","small_airport","Colonsay Airstrip",56.057499,-6.24306,44,"EU","GB","GB-SCT","Colonsay","no","EGEY","CSA",,,,"Machrins"
314581,"EGEZ","heliport","Nesscliffe Camp Helipad",52.757778,-2.9275,200,"EU","GB","GB-ENG","Nesscliffe","no","EGEZ",,,,,
2413,"EGFA","small_airport","Aberporth Airport",52.1152992249,-4.556940078739999,428,"EU","GB","GB-WLS","Aberporth","no","EGFA",,,"http://www.wwaa.co.uk/","https://en.wikipedia.org/wiki/Aberporth_Airport","RAF Blaenanerch"
29135,"EGFC","heliport","Cardiff Heliport",51.467498779299994,-3.13750004768,,"EU","GB","GB-WLS","Cardiff","no","EGFC",,,"http://www.veritair.com/","https://en.wikipedia.org/wiki/Cardiff_Heliport","Tremorfa Foreshore Heliport"
2414,"EGFE","medium_airport","Haverfordwest Airport",51.833099365234375,-4.9611101150512695,159,"EU","GB","GB-WLS","Haverfordwest","no","EGFE","HAW",,,"https://en.wikipedia.org/wiki/Haverfordwest_Aerodrome",
2415,"EGFF","medium_airport","Cardiff International Airport",51.396702,-3.34333,220,"EU","GB","GB-WLS","Cardiff","yes","EGFF","CWL",,"http://www.cwlfly.com/","https://en.wikipedia.org/wiki/Cardiff_International_Airport","Rhoose"
2416,"EGFH","medium_airport","Swansea Airport",51.60530090332031,-4.0678300857543945,299,"EU","GB","GB-WLS","Swansea","no","EGFH","SWS",,,"https://en.wikipedia.org/wiki/Swansea_Airport",
29136,"EGFP","small_airport","Pembrey Airport",51.71390151977539,-4.312220096588135,15,"EU","GB","GB-WLS","Pembrey","no","EGFP",,,,"https://en.wikipedia.org/wiki/Pembrey_Airport","RAF Pembrey"
2417,"EGGD","medium_airport","Bristol Airport",51.382702,-2.71909,622,"EU","GB","GB-ENG","Bristol","yes","EGGD","BRS",,"http://www.bristolairport.co.uk/","https://en.wikipedia.org/wiki/Bristol_International_Airport","Lulsgate Bottom"
2418,"EGGP","medium_airport","Liverpool John Lennon Airport",53.333599,-2.84972,80,"EU","GB","GB-ENG","Liverpool","yes","EGGP","LPL",,"http://www.liverpoolairport.com/","https://en.wikipedia.org/wiki/Liverpool_John_Lennon_Airport",
2419,"EGGW","large_airport","London Luton Airport",51.874698638916016,-0.36833301186561584,526,"EU","GB","GB-ENG","London","yes","EGGW","LTN",,"http://www.london-luton.co.uk/en/","https://en.wikipedia.org/wiki/London_Luton_Airport","LON"
29137,"EGHA","small_airport","Compton Abbas Aerodrome",50.967201232910156,-2.1536099910736084,811,"EU","GB","GB-ENG","Shaftesbury","no","EGHA",,,"http://www.abbasair.co.uk/","https://en.wikipedia.org/wiki/Compton_Abbas_Airfield",
29139,"EGHC","small_airport","Land's End Airport",50.102798,-5.67056,398,"EU","GB","GB-ENG","Land's End","yes","EGHC","LEQ",,"http://www.landsendairport.co.uk/","https://en.wikipedia.org/wiki/Land%27s_End_Airport","St. Just Airport"
29140,"EGHE","small_airport","St. Mary's Airport",49.9133,-6.29167,116,"EU","GB","GB-ENG","St. Mary's","yes","EGHE","ISC",,"http://www.scilly.gov.uk/transport/airandsea/airport/","https://en.wikipedia.org/wiki/St._Mary%27s_Airport_%28Isles_of_Scilly%29",
29141,"EGHF","small_airport","Solent Airport",50.814201,-1.20333,32,"EU","GB","GB-ENG","Lee-on-Solent","no","EGHF",,,"https://www.solentairport.co.uk/","https://en.wikipedia.org/wiki/RNAS_Lee-on-Solent_%28HMS_Daedalus%29","HMS Daedalus, HMS Ariel, EGUS"
29142,"EGHG","small_airport","Yeovil/Westland Aerodrome",50.939998626708984,-2.6586101055145264,202,"EU","GB","GB-ENG","Yeovil","no","EGHG",,,,"https://en.wikipedia.org/wiki/Yeovil/Westland_Airport",
2421,"EGHH","medium_airport","Bournemouth Airport",50.779999,-1.8425,38,"EU","GB","GB-ENG","Bournemouth","yes","EGHH","BOH",,"http://www.bournemouthairport.com/","https://en.wikipedia.org/wiki/Bournemouth_Airport","RAF Hurn"
2422,"EGHI","medium_airport","Southampton Airport",50.950298,-1.3568,44,"EU","GB","GB-ENG","Southampton","yes","EGHI","SOU",,"http://www.southamptonairport.com/","https://en.wikipedia.org/wiki/Southampton_Airport","RAF Eastleigh, RAF Southampton"
29143,"EGHJ","small_airport","Bembridge Airport",50.6781005859,-1.10943996906,53,"EU","GB","GB-ENG","Bembridge","no","EGHJ","BBP",,"http://www.eghj.com/","https://en.wikipedia.org/wiki/Bembridge_Airport","Britten Norman"
2423,"EGHL","medium_airport","Lasham Airfield",51.187199,-1.0335,618,"EU","GB","GB-ENG","Lasham","no","EGHL",,,"http://www.lasham.org.uk/","https://en.wikipedia.org/wiki/Lasham_Airfield","Basingstoke, RAF Lasham"
29145,"EGHN","small_airport","Isle of Wight / Sandown Airport",50.653099,-1.18221998,55,"EU","GB","GB-ENG","Sandown","no","EGHN",,,"http://www.eghn.org.uk","https://en.wikipedia.org/wiki/Isle_of_Wight/Sandown_Airport",
29146,"EGHO","small_airport","Thruxton Aerodrome",51.210601806640625,-1.600000023841858,319,"EU","GB","GB-ENG","Andover","no","EGHO",,,"http://www.westernairthruxton.co.uk/","https://en.wikipedia.org/wiki/Thruxton_Aerodrome",
29147,"EGHP","small_airport","Popham Airfield",51.193901,-1.23472,550,"EU","GB","GB-ENG","Basingstoke","no","EGHP",,,"http://www.popham-airfield.co.uk/","https://en.wikipedia.org/wiki/Popham_Airfield",
2404,"EGHQ","medium_airport","Cornwall Airport Newquay",50.440601,-4.99541,390,"EU","GB","GB-ENG","Newquay","yes","EGHQ","NQY",,"https://www.cornwallairportnewquay.com/","https://en.wikipedia.org/wiki/Newquay_Airport","St Mawgan, EGDG"
29148,"EGHR","small_airport","Goodwood Aerodrome",50.859402,-0.759167,98,"EU","GB","GB-ENG","Chichester","no","EGHR","QUG",,"http://www.goodwood.co.uk/aviation/","https://en.wikipedia.org/wiki/Chichester/Goodwood_Airport","RAF Westhampnett"
29149,"EGHS","small_airport","Henstridge Airfield",50.98500061035156,-2.357219934463501,184,"EU","GB","GB-ENG","Henstridge","no","EGHS",,,"http://www.henstridgeairfield.com/",,"Lower Marsh, HMS Dipper"
35157,"EGHT","heliport","Tresco Heliport",49.94559860229492,-6.331389904022217,20,"EU","GB","GB-ENG","Tresco","no","EGHT",,,,"https://en.wikipedia.org/wiki/Tresco_Heliport",
29150,"EGHU","small_airport","Eaglescott Airfield",50.9286003112793,-3.9894399642944336,655,"EU","GB","GB-ENG","Burrington","no","EGHU",,,,"https://en.wikipedia.org/wiki/Eaglescott_Airfield",
29151,"EGHY","small_airport","Truro Airport",50.27840042114258,-5.142290115356445,127,"EU","GB","GB-ENG","Truro","no","EGHY",,,,,
2427,"EGKA","medium_airport","Shoreham Airport",50.835602,-0.297222,7,"EU","GB","GB-ENG","Brighton","no","EGKA","ESH",,"http://flybrighton.com","https://en.wikipedia.org/wiki/Shoreham_Airport",
2428,"EGKB","medium_airport","London Biggin Hill Airport",51.33079910279999,0.0324999988079,598,"EU","GB","GB-ENG","London","no","EGKB","BQH",,"http://www.bigginhillairport.com/","https://en.wikipedia.org/wiki/London_Biggin_Hill_Airport","LON, RAF Biggin Hill"
321690,"EGKC","small_airport","Bognor Regis",50.801667,-0.658847,1,"EU","GB","GB-ENG",,"no","EGKC",,,"https://www.brgc.co.uk/location/",,
29152,"EGKE","small_airport","Challock Airfield",51.20830154418945,0.8291670083999634,600,"EU","GB","GB-ENG","Challock","no","EGKE",,,,,
29153,"EGKG","heliport","Goodwood Racecourse Heliport",50.90060043334961,-0.7397220134735107,510,"EU","GB","GB-ENG","Chichester","no","EGKG",,,,"https://en.wikipedia.org/wiki/Goodwood_Racecourse_Heliport",
29154,"EGKH","small_airport","Headcorn Aerodrome",51.156898,0.641667,72,"EU","GB","GB-ENG","Maidstone","no","EGKH",,,"http://www.headcornaerodrome.co.uk","https://en.wikipedia.org/wiki/Lashenden_%28Headcorn%29_Airfield","RAF Lashenden, Lashenden (Headcorn) Airfield"
2429,"EGKK","large_airport","London Gatwick Airport",51.148102,-0.190278,202,"EU","GB","GB-ENG","London","yes","EGKK","LGW",,"http://www.gatwickairport.com/","https://en.wikipedia.org/wiki/Gatwick_Airport","LON, Crawley, Charlwood"
29822,"EGKL","small_airport","Deanland Lewes Airfield",50.878899,0.156389,69,"EU","GB","GB-ENG","Lewes","no","EGKL",,,,,
29155,"EGKR","small_airport","Redhill Aerodrome",51.2136001587,-0.138611003757,222,"EU","GB","GB-ENG","Redhill","no","EGKR","KRH",,"http://www.redhillaerodrome.com/","https://en.wikipedia.org/wiki/Redhill_Aerodrome","RAF Redhill"
29156,"EGLA","small_airport","Bodmin Airfield",50.499698638916016,-4.665830135345459,650,"EU","GB","GB-ENG","Bodmin","no","EGLA",,,"http://www.quantum-infotech.co.uk/cfc/CFC_Site_files/frame.htm","https://en.wikipedia.org/wiki/Bodmin_Airfield",
2430,"EGLC","medium_airport","London City Airport",51.505299,0.055278,19,"EU","GB","GB-ENG","London","yes","EGLC","LCY",,"http://www.londoncityairport.com/","https://en.wikipedia.org/wiki/London_City_Airport","LON"
29157,"EGLD","small_airport","Denham Aerodrome",51.5882987976,-0.513055980206,24,"EU","GB","GB-ENG","Gerrards Cross","no","EGLD",,,"http://www.egld.com/","https://en.wikipedia.org/wiki/Denham_Aerodrome",
2431,"EGLF","medium_airport","Farnborough Airport",51.2757987976,-0.776332974434,238,"EU","GB","GB-ENG","Farnborough","no","EGLF","FAB",,"http://www.tagaviation.com","https://en.wikipedia.org/wiki/Farnborough_Airfield","TAG London Farnborough Airport, RAE Farnborough, EGUF"
2432,"EGLJ","small_airport","Chalgrove Airport",51.67610168457031,-1.0808299779891968,240,"EU","GB","GB-ENG","Chalgrove","no","EGLJ",,,,"https://en.wikipedia.org/wiki/Chalgrove_Airfield","RAF Chalgrove"
2433,"EGLK","medium_airport","Blackbushe Airport",51.32389831542969,-0.8475000262260437,325,"EU","GB","GB-ENG","Yateley","no","EGLK","BBS",,"http://www.blackbusheairport.co.uk/","https://en.wikipedia.org/wiki/Blackbushe_Airport","RAF Hartford Bridge"
2434,"EGLL","large_airport","London Heathrow Airport",51.4706,-0.461941,83,"EU","GB","GB-ENG","London","yes","EGLL","LHR",,"http://www.heathrowairport.com/","https://en.wikipedia.org/wiki/Heathrow_Airport","LON, Londres"
29159,"EGLM","small_airport","White Waltham Airfield",51.500801086399996,-0.774443984032,131,"EU","GB","GB-ENG","Maidenhead","no","EGLM",,,"http://www.wlac.co.uk/","https://en.wikipedia.org/wiki/White_Waltham_Airfield","West London Aero Club"
302294,"EGLP","small_airport","Brimpton Airfield",51.383889,-1.169167,210,"EU","GB","GB-ENG",,"no","EGLP",,,,"https://en.wikipedia.org/wiki/Brimpton_Airfield",
29160,"EGLS","small_airport","Old Sarum Airfield",51.0989,-1.78417,285,"EU","GB","GB-ENG","Salisbury","no","EGLS",,,"http://www.goflyuk.com/","https://en.wikipedia.org/wiki/Old_Sarum_Airfield","RAF Old Sarum"
29161,"EGLT","heliport","Ascot Racecourse Heliport",51.42639923095703,-0.6591669917106628,220,"EU","GB","GB-ENG","Ascot Heath","no","EGLT",,,,"https://en.wikipedia.org/wiki/Ascot_Racecourse_Heliport",
43211,"EGLW","heliport","London Heliport",51.46972274779999,-0.179444000125,18,"EU","GB","GB-ENG","London","no","EGLW",,,"http://www.londonheliport.co.uk/","https://en.wikipedia.org/wiki/London_Heliport",
29162,"EGMA","small_airport","Fowlmere Airfield",52.0774993896,0.0616669990122,124,"EU","GB","GB-ENG","Cambridge","no","EGMA",,,,"https://en.wikipedia.org/wiki/RAF_Fowlmere","RAF Fowlmere"
2435,"EGMC","medium_airport","Southend Airport",51.5714,0.695556,49,"EU","GB","GB-ENG","London","yes","EGMC","SEN",,"http://www.southendairport.com/","https://en.wikipedia.org/wiki/London_Southend_Airport","RAF Rochford"
29163,"EGMF","small_airport","Farthing Corner/Stoneacre Farm Airfield",51.332369,0.600126,420,"EU","GB","GB-ENG","Bredhurst","no","EGMF",,,,,
29164,"EGMJ","small_airport","Little Gransden Airfield",52.16669845581055,-0.153889000415802,250,"EU","GB","GB-ENG","St. Neot's","no","EGMJ",,,"http://www.skyline.flyer.co.uk/","https://en.wikipedia.org/wiki/Little_Gransden_Airfield",
29815,"EGML","small_airport","Damyns Hall Aerodrome",51.52859878540039,0.24555599689483643,59,"EU","GB","GB-ENG","Upminster","no","EGML",,,,"https://en.wikipedia.org/wiki/Damyns_Hall_Aerodrome",
314586,"EGMT","small_airport","Thurrock Airfield",51.537505,0.367634,20,"EU","GB","GB-ENG",,"no","EGMT",,,"http://www.aeroservices.co.uk/thurrock_airfield.html",,
2439,"EGNC","medium_airport","Carlisle Airport",54.9375,-2.8091700077056885,190,"EU","GB","GB-ENG","Carlisle","no","EGNC","CAX",,,"https://en.wikipedia.org/wiki/Carlisle_Airport",
46641,"EGND","small_airport","Crosland Moor Airfield",53.621667,-1.830278,825,"EU","GB","GB-ENG","Huddersfield","no","EGND",,,"http://www.cmfc.me.uk/index.html","https://en.wikipedia.org/wiki/Crosland_Moor_Airfield",
2440,"EGNE","small_airport","Retford Gamston Airport",53.280601501464844,-0.9513890147209167,91,"EU","GB","GB-ENG","Gamston","no","EGNE",,,"http://www.gamstonairport.co.uk/","https://en.wikipedia.org/wiki/Retford_Gamston_Airport","RAF Gamston"
29165,"EGNF","small_airport","Netherthorpe Airfield",53.3168983459,-1.19639003277,250,"EU","GB","GB-ENG","Worksop","no","EGNF",,,"http://www.sheffieldaeroclub.net/","https://en.wikipedia.org/wiki/Netherthorpe_Airfield",
29679,"EGNG","small_airport","Bagby Thirsk Prv Airport",54.211101532,-1.2899999618499998,161,"EU","GB","GB-ENG","Bagby","no","EGNG",,,,,
2441,"EGNH","medium_airport","Blackpool International Airport",53.77170181274414,-3.0286099910736084,34,"EU","GB","GB-ENG","Blackpool","yes","EGNH","BLK",,"http://www.blackpoolinternational.com/","https://en.wikipedia.org/wiki/Blackpool_International_Airport",
